Br,CustName,Item Code,Item Desc,Specification,Strength,Pack Size,Jan,Jan Foc,Feb,Feb Foc,Mar,Mar Foc,Apr,Apr Foc,May,May Foc,Jun,Jun Foc,Jul,Jul Foc,Aug,Aug Foc,Sep,Sep Foc,Oct,Oct Foc,Nov,Nov Foc,Dec,Dec Foc
025,Qurum  Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
026,Wadi Kabir Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
028,Ibri Murtafa Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
029,Saham Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
031,Al Sawadi Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
032,Al Khuwair Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,13,0,10,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
033,Al Kamel Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,12,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
034,Al Suwaiq  Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,3,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
038,Al Bidayah Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,24,0,30,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
039,Seeb Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040,Masirah Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,12,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
041,Al Muzn Mall Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
042,Muscat Int'l Airport Branch - Landside,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
043,Muscat Int'l Airport Branch - Airside,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
044,Safeer (Azaiba) Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,5,0,6,0,10,0,30,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
045,Ibri Sanaya Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,10,0,6,0,3,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0
046,Yanqil Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
047,Ibra Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,4,0,0,0,3,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
068,Wadi Hatat Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,38,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0
080,Qurum City Centre Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,Rustaq Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
082,Al Khod Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,5,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
084,Bilad Bani Buali Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
087,Hamriya Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,4,0,0,0,5,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
088,Al Sarooj Comm.Centre (Pharmacy),007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,56,0,0,0,0,0,0,0,28,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
090,Muttrah Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
091,Barka Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
092,Bahla  Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,5,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
093,Ruwi High Street Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
094,Buraimi Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,19,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
097,Al Hail Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,6,0,0,0,0,0,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
098,Al Meera Al Amerat Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
099,Al-Mawaleh Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,27,0,0,0,40,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Mabela Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Hay Al-Rahbah Cplx Branch (MQ),007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,8,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Khaburah Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,7,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Mall of Oman Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,10,0,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
118,Safeer-Sohar (Pharmacy) Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0
124,Barka Grand Centre Branch,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8677,GOLDEN MEDICAL PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A312,ABRAJ ENERGY SERVICES LLC,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,2,0,0,0,20,0,7,0,0,0,0,0,0,0,0,0,0,0
A454,AJMAL AL FARABI PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A468,AL ATHEER PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
A495,ALYA AL AMERAT PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,6,1,8,1,0,0,2,0,3,0,5,1,17,3,0,0,0,0,0,0,0,0,0,0
A503,ASIA PHARMACY (RUWI),007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0
A521,OMAN INTERNATIONAL HOSPITAL,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
A551,ANJAAD PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B133,BELQEES PHARMACY (MABELLA),007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
B137,BELQEES PHARMACY (SUMAIL),007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B165,AL BAWARAK PHARMACY (Mabellah),007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B166,AL BAWARAK PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B186,BASMAT AL AMAL PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
B210,AL BURAIMI MODERN PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B238,AL BALSAM AL SHAFI PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C094,COSMED PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
C912,HVS - Pharma,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
C964,HITEN P DOSHI (STAFF #1273),007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
D153,DAR AL DAWAA PHARMACY - SOHAR,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E023,KCA DEUTAG ENERGY LLC.,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,24,0,1,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0
F126,FAMILY MODERN PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F130,FARAH PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,0,0,0,0,0,0,5,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
F152,AL FANAR PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G107,GULF HOSPITAL PHARMACY,007490060,GASOFIZZ,EFFERVESCENT TABLETS,,20S,10,2,10,2,0,0,10,2,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
